Date,Close,High,Low,Open,Volume
1981-02-13,0.0874508321285247,0.0883081405939113,0.0874508321285247,0.0883081405939113,11155200
1981-02-17,0.0895941108465194,0.0900235349421964,0.0895941108465194,0.0895941108465194,12275200
1981-02-18,0.0934527590870857,0.0943100675593484,0.0934527590870857,0.0934527590870857,19241600
1981-02-19,0.0878795236349105,0.0883081809251344,0.0878795236349105,0.0883081809251344,22310400
1981-02-20,0.0831643044948577,0.0835929616650437,0.0831643044948577,0.0835929616650437,24371200
1981-02-23,0.0844502449035644,0.0848789019739854,0.0844502449035644,0.0844502449035644,14112000
1981-02-24,0.0814497098326683,0.0823070186871012,0.0814497098326683,0.0823070186871012,16979200
1981-02-25,0.0865935236215591,0.087022174992288,0.0865935236215591,0.0865935236215591,19488000
1981-02-26,0.0878795236349105,0.0883081809251344,0.0878795236349105,0.0878795236349105,10841600
1981-02-27,0.0908808782696724,0.0917381871626555,0.0908808782696724,0.0908808782696724,14761600
1981-03-02,0.0913095101714134,0.0917381616368744,0.0913095101714134,0.0913095101714134,11760000
1981-03-03,0.0900235697627067,0.0904522270727964,0.0900235697627067,0.0904522270727964,16172800
1981-03-04,0.089165486395359,0.089594137945782,0.089165486395359,0.089594137945782,13708800
1981-03-05,0.0887368246912956,0.0891654819438377,0.0887368246912956,0.0891654819438377,5376000
1981-03-06,0.0878795236349105,0.0887368324918385,0.0878795236349105,0.0887368324918385,11603200
1981-03-09,0.0810210332274437,0.0814496846604244,0.0810210332274437,0.0814496846604244,15321600
1981-03-10,0.0771623700857162,0.0775910214927214,0.0771623700857162,0.0775910214927214,28380800
1981-03-11,0.0741617903113365,0.075019098883183,0.0741617903113365,0.075019098883183,29859200
1981-03-12,0.0771623700857162,0.0775910214927214,0.0771623700857162,0.0771623700857162,59248000
1981-03-13,0.0763050615787506,0.0767337129859275,0.0763050615787506,0.0767337129859275,231302400
1981-03-16,0.079306460916996,0.0801637699915075,0.079306460916996,0.079306460916996,37228800
1981-03-17,0.0831643044948577,0.0840216131117115,0.0831643044948577,0.0831643044948577,43747200
1981-03-18,0.0883081555366516,0.0891654641471044,0.0883081555366516,0.0883081555366516,36937600
1981-03-19,0.0874508321285247,0.0878794834994594,0.0874508321285247,0.0878794834994594,37811200
1981-03-20,0.0883081555366516,0.0891654641471044,0.0883081555366516,0.0883081555366516,14604800
1981-03-23,0.0917381644248962,0.0925954731053911,0.0917381644248962,0.0917381644248962,22019200
1981-03-24,0.0913095101714134,0.0917381616368744,0.0913095101714134,0.0917381616368744,28156800
1981-03-25,0.0895941108465194,0.0904521920864843,0.0895941108465194,0.0904521920864843,7056000
1981-03-26,0.0878795236349105,0.0883081809251344,0.0878795236349105,0.0883081809251344,12275200
1981-03-27,0.0848789140582084,0.0853075654661397,0.0848789140582084,0.0853075654661397,12252800
1981-03-30,0.0848789140582084,0.0857362225975887,0.0848789140582084,0.0848789140582084,9900800
1981-03-31,0.0840216055512428,0.0848789140909538,0.0840216055512428,0.0848789140909538,15993600
1981-04-01,0.0831643044948577,0.0835929616650437,0.0831643044948577,0.0835929616650437,34070400
1981-04-02,0.0904522165656089,0.0908808681023852,0.0904522165656089,0.0904522165656089,31404800
1981-04-03,0.0908808782696724,0.0913095355779239,0.0908808782696724,0.0908808782696724,16486400
1981-04-06,0.089165486395359,0.089594137945782,0.089165486395359,0.089594137945782,22803200
1981-04-07,0.0883081555366516,0.0887368069801189,0.0883081555366516,0.0887368069801189,10684800
1981-04-08,0.0925954356789588,0.0934527440129357,0.0925954356789588,0.0925954356789588,21952000
1981-04-09,0.0943101197481155,0.0947387770832133,0.0943101197481155,0.0943101197481155,12499200
1981-04-10,0.0955960527062416,0.0960247041683962,0.0955960527062416,0.0955960527062416,33465600
1981-04-13,0.0955960527062416,0.0960247041683962,0.0955960527062416,0.0955960527062416,16060800
1981-04-14,0.0955960527062416,0.0960247041683962,0.0955960527062416,0.0955960527062416,6652800
1981-04-15,0.0908808782696724,0.0913095355779239,0.0908808782696724,0.0913095355779239,34048000
1981-04-16,0.0857362374663353,0.0861648889486051,0.0857362374663353,0.0861648889486051,23878400
1981-04-20,0.0883081555366516,0.0887368069801189,0.0883081555366516,0.0883081555366516,35347200
1981-04-21,0.0943101197481155,0.0947387770832133,0.0943101197481155,0.0943101197481155,28537600
1981-04-22,0.0977392792701721,0.0981679362707946,0.0977392792701721,0.0977392792701721,18995200
1981-04-23,0.1003112569451332,0.1007399141960211,0.1003112569451332,0.1003112569451332,58016000
1981-04-24,0.0994539409875869,0.1003112439311007,0.0994539409875869,0.1003112439311007,35056000
1981-04-27,0.0985966101288795,0.0990252672525582,0.0985966101288795,0.0990252672525582,38528000
1981-04-28,0.0968819931149482,0.0973106502387762,0.0968819931149482,0.0973106502387762,32188800
1981-04-29,0.0955960527062416,0.0960247041683962,0.0955960527062416,0.0960247041683962,13641600
1981-04-30,0.0973106548190116,0.0981679691070199,0.0973106548190116,0.0973106548190116,12611200
1981-05-01,0.0973106548190116,0.0981679691070199,0.0973106548190116,0.0973106548190116,16553600
1981-05-04,0.0968819931149482,0.0973106502387762,0.0968819931149482,0.0973106502387762,14448000
1981-05-05,0.0964533910155296,0.0968820368859835,0.0964533910155296,0.0968820368859835,17539200
1981-05-06,0.0938814431428909,0.0943100946403503,0.0938814431428909,0.0943100946403503,18950400
1981-05-07,0.0951673984527587,0.095596055651639,0.0951673984527587,0.0951673984527587,9363200
1981-05-08,0.0960246846079826,0.0964533417063373,0.0960246846079826,0.0960246846079826,7907200
1981-05-11,0.0938814431428909,0.0943100946403503,0.0938814431428909,0.0943100946403503,11939200
1981-05-12,0.0938814431428909,0.0951674033587879,0.0938814431428909,0.0938814431428909,4256000
1981-05-13,0.0934527590870857,0.0947387246572384,0.0934527590870857,0.0938814161849757,4905600
1981-05-14,0.0921668335795402,0.093024142371215,0.0921668335795402,0.093024142371215,4928000
1981-05-15,0.0943101197481155,0.0955960860298885,0.0943101197481155,0.0943101197481155,4905600
1981-05-18,0.0960246846079826,0.0968819873576576,0.0960246846079826,0.0960246846079826,4166400
1981-05-19,0.0943101197481155,0.0947387770832133,0.0943101197481155,0.0947387770832133,25424000
1981-05-20,0.0973106548190116,0.0981679691070199,0.0973106548190116,0.0973106548190116,13283200
1981-05-21,0.102883942425251,0.1033125996197683,0.102883942425251,0.102883942425251,32211200
1981-05-22,0.1075991541147232,0.1084564686383389,0.1075991541147232,0.1075991541147232,31427200
1981-05-26,0.1071704924106597,0.107599138161877,0.1071704924106597,0.107599138161877,85344000
1981-05-27,0.1131716221570968,0.1136002792597466,0.1131716221570968,0.1131716221570968,149497600
1981-05-28,0.1131716221570968,0.1136002792597466,0.1131716221570968,0.1131716221570968,73987200
1981-05-29,0.1136003732681274,0.1140297976774559,0.1136003732681274,0.1136003732681274,59382400
1981-06-01,0.1136003732681274,0.1140297976774559,0.1136003732681274,0.1136003732681274,51251200
1981-06-02,0.1080278009176254,0.108456458137932,0.1080278009176254,0.108456458137932,40432000
1981-06-03,0.1080278009176254,0.108885103911201,0.1080278009176254,0.1080278009176254,39446400
1981-06-04,0.1101710870862007,0.1105997329042678,0.1101710870862007,0.1101710870862007,56067200
1981-06-05,0.1084564626216888,0.1088851084126786,0.1084564626216888,0.1088851084126786,57680000
1981-06-08,0.1045985743403434,0.105027231594628,0.1045985743403434,0.105027231594628,93497600
1981-06-09,0.1067418381571769,0.107170495367257,0.1067418381571769,0.1067418381571769,119593600
1981-06-10,0.1080278009176254,0.1093137611315076,0.1080278009176254,0.1080278009176254,25222400
1981-06-11,0.11274304240942,0.1131716998061791,0.11274304240942,0.11274304240942,38976000
1981-06-12,0.1114570274949073,0.1118856846833269,0.1114570274949073,0.1118856846833269,25804800
1981-06-15,0.1110283359885215,0.1114569930444467,0.1110283359885215,0.1114569930444467,143763200
1981-06-16,0.1088850870728492,0.1093137442268669,0.1088850870728492,0.1093137442268669,37251200
1981-06-17,0.1071704924106597,0.107599138161877,0.1071704924106597,0.107599138161877,27574400
1981-06-18,0.1067418381571769,0.1075991411302996,0.1067418381571769,0.107170495367257,23049600
1981-06-19,0.1037412583827972,0.1041699041367584,0.1037412583827972,0.1041699041367584,27507200
1981-06-22,0.0998826026916503,0.1003112484592382,0.0998826026916503,0.1003112484592382,10841600
1981-06-23,0.101597212255001,0.1024552821224455,0.101597212255001,0.101597212255001,15030400
1981-06-24,0.0990253090858459,0.0998826236953762,0.0990253090858459,0.0998826236953762,23027200
1981-06-25,0.1011685580015182,0.1015972151954372,0.1011685580015182,0.1011685580015182,24259200
1981-06-26,0.0998826026916503,0.1007399056738635,0.0998826026916503,0.1007399056738635,23788800
1981-06-29,0.0964533910155296,0.0973106942034777,0.0964533910155296,0.0973106942034777,10595200
1981-06-30,0.089165486395359,0.089594137945782,0.089165486395359,0.089594137945782,35907200
1981-07-01,0.0883081555366516,0.0887368069801189,0.0883081555366516,0.0887368069801189,170464000
1981-07-02,0.0883081555366516,0.0887368069801189,0.0883081555366516,0.0883081555366516,30284800
1981-07-06,0.0853075459599495,0.0861648543032999,0.0853075459599495,0.0861648543032999,16531200
1981-07-07,0.0861648991703987,0.0870222079601601,0.0861648991703987,0.0861648991703987,15836800
1981-07-08,0.0895941108465194,0.0900235349421964,0.0895941108465194,0.0895941108465194,16620800
1981-07-09,0.0827356725931167,0.0831643241410463,0.0827356725931167,0.0831643241410463,32883200
1981-07-10,0.0763050615787506,0.0767337129859275,0.0763050615787506,0.0767337129859275,55171200
1981-07-13,0.0780204758048057,0.0784491331014183,0.0780204758048057,0.0780204758048057,45740800
1981-07-14,0.0814497098326683,0.0823070186871012,0.0814497098326683,0.0814497098326683,19779200
1981-07-15,0.0835929587483406,0.0840216101800519,0.0835929587483406,0.0835929587483406,10953600
1981-07-16,0.0857362374663353,0.0865935461543937,0.0857362374663353,0.0857362374663353,15232000
1981-07-17,0.0887368246912956,0.0891654819438377,0.0887368246912956,0.0887368246912956,19824000
1981-07-20,0.0827356725931167,0.0831643241410463,0.0827356725931167,0.0831643241410463,23654400
1981-07-21,0.0823070183396339,0.0827356756268006,0.0823070183396339,0.0827356756268006,31942400
1981-07-22,0.0775910541415214,0.0784491357149956,0.0775910541415214,0.0784491357149956,22668800
1981-07-23,0.0797350779175758,0.0801637351301792,0.0797350779175758,0.0797350779175758,34451200
1981-07-24,0.0823070183396339,0.0827356756268006,0.0823070183396339,0.0823070183396339,28851200
1981-07-27,0.0857362374663353,0.0861648889486051,0.0857362374663353,0.0857362374663353,17337600
1981-07-28,0.0827356725931167,0.0831643241410463,0.0827356725931167,0.0831643241410463,22848000
1981-07-29,0.0814497098326683,0.0818783671216446,0.0814497098326683,0.0818783671216446,15500800
1981-07-30,0.0844502449035644,0.0853075533208895,0.0844502449035644,0.0844502449035644,9900800
1981-07-31,0.0857362374663353,0.0861648889486051,0.0857362374663353,0.0857362374663353,10953600
1981-08-03,0.0848789140582084,0.0857362225975887,0.0848789140582084,0.0857362225975887,12432000
1981-08-04,0.0861648991703987,0.0865935564270391,0.0861648991703987,0.0861648991703987,31673600
1981-08-05,0.0887368246912956,0.0891654819438377,0.0887368246912956,0.0887368246912956,17494400
1981-08-06,0.0865935236215591,0.087022174992288,0.0865935236215591,0.087022174992288,10528000
1981-08-07,0.0865935236215591,0.087022174992288,0.0865935236215591,0.0865935236215591,9206400
1981-08-10,0.0865935236215591,0.0865935236215591,0.0865935236215591,0.0865935236215591,0
1981-08-11,0.0840216055512428,0.0848789140909538,0.0840216055512428,0.0848789140909538,71456000
1981-08-12,0.0823070183396339,0.0827356756268006,0.0823070183396339,0.0827356756268006,26275200
1981-08-13,0.0797350779175758,0.0801637351301792,0.0797350779175758,0.0801637351301792,27484800
1981-08-14,0.0784491077065467,0.0793064162987314,0.0784491077065467,0.0793064162987314,24192000
1981-08-17,0.0758764296770095,0.0767337384999367,0.0758764296770095,0.0767337384999367,18905600
1981-08-18,0.0741617903113365,0.075019098883183,0.0741617903113365,0.075019098883183,17001600
1981-08-19,0.0733044818043708,0.0741617903769761,0.0733044818043708,0.0741617903769761,20675200
1981-08-20,0.0741617903113365,0.0745904474590187,0.0741617903113365,0.0741617903113365,17113600
1981-08-21,0.0690179392695427,0.0698752477751298,0.0690179392695427,0.0698752477751298,41910400
1981-08-24,0.0647306218743324,0.0651592789743661,0.0647306218743324,0.0651592789743661,23072000
1981-08-25,0.0664460361003875,0.0668746876355896,0.0664460361003875,0.0664460361003875,40700800
1981-08-26,0.065159298479557,0.0655879499843887,0.065159298479557,0.0655879499843887,33600000
1981-08-27,0.0655879750847816,0.0660173994290116,0.0655879750847816,0.0655879750847816,25916800
1981-08-28,0.0690179392695427,0.0694465906605775,0.0690179392695427,0.0690179392695427,38035200
1981-08-31,0.0690179392695427,0.0694465906605775,0.0690179392695427,0.0690179392695427,40947200
1981-09-01,0.0733044818043708,0.0737331389524324,0.0733044818043708,0.0733044818043708,37027200
1981-09-02,0.0745904594659805,0.0750191109591456,0.0745904594659805,0.0745904594659805,19376000
1981-09-03,0.0707325711846351,0.0715898798708641,0.0707325711846351,0.0715898798708641,37475200
1981-09-04,0.0698752328753471,0.0703038841749789,0.0698752328753471,0.0703038841749789,15254400
1981-09-08,0.0677319839596748,0.068160641139478,0.0677319839596748,0.068160641139478,25446400
1981-09-09,0.0677319839596748,0.068160641139478,0.0677319839596748,0.0677319839596748,30531200
1981-09-10,0.0681606456637382,0.0685892971484754,0.0681606456637382,0.0681606456637382,34809600
1981-09-11,0.0673033073544502,0.0677319586505628,0.0673033073544502,0.0677319586505628,17539200
1981-09-14,0.065159298479557,0.0655879499843887,0.065159298479557,0.0655879499843887,27686400
1981-09-15,0.0634446814656257,0.0638733329735142,0.0634446814656257,0.0638733329735142,19510400
1981-09-16,0.0621587298810482,0.0625873872116648,0.0621587298810482,0.0625873872116648,19353600
1981-09-17,0.0604440979659557,0.0608727551970059,0.0604440979659557,0.0608727551970059,19376000
1981-09-18,0.0608727410435676,0.0613013924514337,0.0608727410435676,0.0608727410435676,26320000
1981-09-21,0.0613014064729213,0.061730063702352,0.0613014064729213,0.0613014064729213,49033600
1981-09-22,0.0578721761703491,0.0583008276682263,0.0578721761703491,0.0583008276682263,47420800
1981-09-23,0.05658620595932,0.0574435146138954,0.05658620595932,0.0574435146138954,28201600
1981-09-24,0.0561575628817081,0.0565862144112617,0.0561575628817081,0.0565862144112617,18300800
1981-09-25,0.048869639635086,0.0497269479128151,0.048869639635086,0.0497269479128151,34608000
1981-09-28,0.0492983050644397,0.0497269621881184,0.0492983050644397,0.0492983050644397,91728000
1981-09-29,0.0518702454864978,0.0522989027329018,0.0518702454864978,0.0518702454864978,94684800
1981-09-30,0.0522989034652709,0.0527275549941584,0.0522989034652709,0.0522989034652709,49996800
1981-10-01,0.0522989034652709,0.0527275549941584,0.0522989034652709,0.0522989034652709,61129600
1981-10-02,0.05658620595932,0.0570148631483669,0.05658620595932,0.05658620595932,45046400
1981-10-05,0.0583008415997028,0.0591581505238374,0.0583008415997028,0.0583008415997028,43097600
1981-10-06,0.0578721761703491,0.0583008276682263,0.0578721761703491,0.0583008276682263,28358400
1981-10-07,0.0613014064729213,0.0621587152082636,0.0613014064729213,0.0613014064729213,38841600
1981-10-08,0.0634446814656257,0.0638733329735142,0.0634446814656257,0.0634446814656257,31091200
1981-10-09,0.0638732984662056,0.064730606742344,0.0638732984662056,0.0638732984662056,54521600
1981-10-12,0.0660173594951629,0.0664460166282656,0.0660173594951629,0.0660173594951629,27350400
1981-10-13,0.0660173594951629,0.0668746680378506,0.0660173594951629,0.0660173594951629,44195200
1981-10-14,0.0621587298810482,0.0625873872116648,0.0621587298810482,0.0625873872116648,30979200
1981-10-15,0.0634446814656257,0.0638733329735142,0.0634446814656257,0.0634446814656257,29433600
1981-10-16,0.0625873655080795,0.0630160169665313,0.0625873655080795,0.0630160169665313,36467200
1981-10-19,0.0638732984662056,0.0643019554660327,0.0638732984662056,0.0638732984662056,20585600
1981-10-20,0.0673033073544502,0.0677319586505628,0.0673033073544502,0.0673033073544502,35728000
1981-10-21,0.0673033073544502,0.0677319586505628,0.0673033073544502,0.0673033073544502,76899200
1981-10-22,0.0668747052550315,0.0673033626266911,0.0668747052550315,0.0673033626266911,32278400
1981-10-23,0.065159298479557,0.0655879499843887,0.065159298479557,0.0655879499843887,27910400
1981-10-26,0.065159298479557,0.0655879499843887,0.065159298479557,0.065159298479557,27283200
1981-10-27,0.0664460361003875,0.0673033448943109,0.0664460361003875,0.0664460361003875,85590400
1981-10-28,0.068589299917221,0.0690179571427806,0.068589299917221,0.068589299917221,44172800
1981-10-29,0.0677319839596748,0.068160641139478,0.0677319839596748,0.068160641139478,30486400
1981-10-30,0.068589299917221,0.0690179571427806,0.068589299917221,0.068589299917221,52729600
1981-11-02,0.068589299917221,0.0690179571427806,0.068589299917221,0.068589299917221,36915200
1981-11-03,0.0677319839596748,0.068160641139478,0.0677319839596748,0.068160641139478,28380800
1981-11-04,0.0660173594951629,0.0664460166282656,0.0660173594951629,0.0664460166282656,23811200
1981-11-05,0.0613014064729213,0.061730063702352,0.0613014064729213,0.061730063702352,23363200
1981-11-06,0.061730071902275,0.0621587234651267,0.061730071902275,0.061730071902275,24595200
1981-11-09,0.0625873655080795,0.0630160169665313,0.0625873655080795,0.0625873655080795,20384000
1981-11-10,0.0630160197615623,0.0634446769625452,0.0630160197615623,0.0630160197615623,16755200
1981-11-11,0.0647306218743324,0.0651592789743661,0.0647306218743324,0.0647306218743324,27440000
1981-11-12,0.0668747052550315,0.0673033626266911,0.0668747052550315,0.0668747052550315,39916800
1981-11-13,0.0621587298810482,0.0625873872116648,0.0621587298810482,0.0625873872116648,21011200
1981-11-16,0.0613014064729213,0.061730063702352,0.0613014064729213,0.061730063702352,22556800
1981-11-17,0.0625873655080795,0.0630160169665313,0.0625873655080795,0.0625873655080795,35414400
1981-11-18,0.0647306218743324,0.0651592789743661,0.0647306218743324,0.0647306218743324,29142400
1981-11-19,0.0647306218743324,0.0651592789743661,0.0647306218743324,0.0647306218743324,40006400
1981-11-20,0.065159298479557,0.0655879499843887,0.065159298479557,0.065159298479557,38102400
1981-11-23,0.0621587298810482,0.0630160388187612,0.0621587298810482,0.0630160388187612,22960000
1981-11-24,0.061730071902275,0.0621587234651267,0.061730071902275,0.0621587234651267,22153600
1981-11-25,0.0630160197615623,0.0634446769625452,0.0630160197615623,0.0630160197615623,52550400
1981-11-27,0.0647306218743324,0.0651592789743661,0.0647306218743324,0.0647306218743324,37251200
1981-11-30,0.0638732984662056,0.0643019554660327,0.0638732984662056,0.0643019554660327,23968000
1981-12-01,0.0638732984662056,0.0643019554660327,0.0638732984662056,0.0638732984662056,23385600
1981-12-02,0.0643019750714302,0.0647306264784354,0.0643019750714302,0.0643019750714302,37564800
1981-12-03,0.0634446814656257,0.0638733329735142,0.0634446814656257,0.0638733329735142,20428800
1981-12-04,0.065159298479557,0.0655879499843887,0.065159298479557,0.065159298479557,137155200
1981-12-07,0.0655879750847816,0.0660173994290116,0.0655879750847816,0.0655879750847816,59292800
1981-12-08,0.0643019750714302,0.0651592836089583,0.0643019750714302,0.0651592836089583,50624000
1981-12-09,0.0647306218743324,0.0651592789743661,0.0647306218743324,0.0647306218743324,34272000
1981-12-10,0.0647306218743324,0.0651592789743661,0.0647306218743324,0.0647306218743324,37408000
1981-12-11,0.0643019750714302,0.0651592836089583,0.0643019750714302,0.0647306264784354,76092800
1981-12-14,0.0621587298810482,0.0630160388187612,0.0621587298810482,0.0630160388187612,25244800
1981-12-15,0.0638732984662056,0.0643019554660327,0.0638732984662056,0.0638732984662056,31315200
1981-12-16,0.0668747052550315,0.0673033626266911,0.0668747052550315,0.0668747052550315,65452800
1981-12-17,0.0724472105503082,0.072875867919177,0.0724472105503082,0.0724472105503082,51452800
1981-12-18,0.0784491077065467,0.0788777591408801,0.0784491077065467,0.0784491077065467,71724800
1981-12-21,0.0750191062688827,0.0754477634587666,0.0750191062688827,0.0754477634587666,56403200
1981-12-22,0.0763050615787506,0.0767337129859275,0.0763050615787506,0.0763050615787506,53827200
1981-12-23,0.0745904594659805,0.0750191109591456,0.0745904594659805,0.0750191109591456,28896000
1981-12-24,0.0750191062688827,0.0754477634587666,0.0750191062688827,0.0750191062688827,28918400
1981-12-28,0.0715898796916008,0.0724471826521644,0.0715898796916008,0.0724471826521644,36579200
1981-12-29,0.0728758573532104,0.0737331662431296,0.0728758573532104,0.0728758573532104,24236800
1981-12-30,0.0758764296770095,0.0763050869502329,0.0758764296770095,0.0758764296770095,32188800
1981-12-31,0.0758764296770095,0.0763050869502329,0.0758764296770095,0.0758764296770095,54656000
1982-01-04,0.0754477754235267,0.0758764269578692,0.0754477754235267,0.0758764269578692,71254400
1982-01-05,0.0715898796916008,0.0724471826521644,0.0715898796916008,0.0724471826521644,35840000
1982-01-06,0.0707325711846351,0.0711612226659903,0.0707325711846351,0.0711612226659903,66080000
1982-01-07,0.065159298479557,0.0660173741642789,0.065159298479557,0.0660173741642789,70044800
1982-01-08,0.0681606456637382,0.0685892971484754,0.0681606456637382,0.0681606456637382,56604800
1982-01-11,0.0638732984662056,0.0643019554660327,0.0638732984662056,0.0643019554660327,33331200
1982-01-12,0.061730071902275,0.0621587234651267,0.061730071902275,0.0621587234651267,59920000
1982-01-13,0.0613014064729213,0.061730063702352,0.0613014064729213,0.061730063702352,41753600
1982-01-14,0.0643019750714302,0.0647306264784354,0.0643019750714302,0.0643019750714302,25715200
1982-01-15,0.068589299917221,0.0694466086448212,0.068589299917221,0.068589299917221,46704000
1982-01-18,0.0698752328753471,0.0707325411981269,0.0698752328753471,0.0698752328753471,28000000
1982-01-19,0.0681606456637382,0.0690179543567314,0.0681606456637382,0.0690179543567314,55507200
1982-01-20,0.0694466233253479,0.0698752806415225,0.0694466233253479,0.0694466233253479,25827200
1982-01-21,0.0707325711846351,0.0711612226659903,0.0707325711846351,0.0707325711846351,33331200
1982-01-22,0.0711612328886985,0.0715898901551514,0.0711612328886985,0.0711612328886985,24259200
1982-01-25,0.0690179392695427,0.0694465906605775,0.0690179392695427,0.0694465906605775,44710400
1982-01-26,0.0664460361003875,0.0673033448943109,0.0664460361003875,0.0673033448943109,21212800
1982-01-27,0.0668747052550315,0.0677320142748297,0.0668747052550315,0.0668747052550315,31360000
1982-01-28,0.0690179392695427,0.0694465906605775,0.0690179392695427,0.0690179392695427,39603200
1982-01-29,0.0698752328753471,0.0703038841749789,0.0698752328753471,0.0698752328753471,53155200
1982-02-01,0.0690179392695427,0.0698752477751298,0.0690179392695427,0.0698752477751298,38528000
1982-02-02,0.0694466233253479,0.0703039322341771,0.0694466233253479,0.0694466233253479,54275200
1982-02-03,0.0694466233253479,0.0698752806415225,0.0694466233253479,0.0694466233253479,31472000
1982-02-04,0.0677319839596748,0.068160641139478,0.0677319839596748,0.068160641139478,22041600
1982-02-05,0.0677319839596748,0.068160641139478,0.0677319839596748,0.0677319839596748,40297600
1982-02-08,0.0634446814656257,0.0638733329735142,0.0634446814656257,0.0638733329735142,31696000
1982-02-09,0.0634446814656257,0.0638733329735142,0.0634446814656257,0.0634446814656257,57904000
1982-02-10,0.0643019750714302,0.0647306264784354,0.0643019750714302,0.0643019750714302,38796800
1982-02-11,0.0634446814656257,0.0638733329735142,0.0634446814656257,0.0638733329735142,24528000
1982-02-12,0.0643019750714302,0.0647306264784354,0.0643019750714302,0.0643019750714302,19644800
1982-02-16,0.0630160197615623,0.0634446769625452,0.0630160197615623,0.0634446769625452,34316800
1982-02-17,0.0638732984662056,0.0643019554660327,0.0638732984662056,0.0638732984662056,25580800
1982-02-18,0.0647306218743324,0.0651592789743661,0.0647306218743324,0.0647306218743324,28380800
